Date,Adj Close.179,Close.179,High.179,Low.179,Open.179,Volume.179
2018-07-01,41.51313781738281,46.650001525878906,47.099998474121094,46.599998474121094,46.79999923706055,24976.0
2018-07-02,40.97919845581055,46.04999923706055,46.70000076293945,46.04999923706055,46.650001525878906,31764.0
2018-07-03,41.37965393066406,46.5,46.70000076293945,46.0,46.70000076293945,56124.0
2018-07-04,40.93470764160156,46.0,46.150001525878906,46.0,46.150001525878906,40618.0
2018-07-05,39.866851806640625,44.79999923706055,45.849998474121094,44.45000076293945,45.849998474121094,34049.0
2018-07-08,39.510894775390625,44.400001525878906,45.400001525878906,43.900001525878906,44.79999923706055,56569.0
2018-07-09,39.866851806640625,44.79999923706055,44.79999923706055,44.5,44.5,27548.0
2018-07-10,40.133811950683594,45.099998474121094,45.20000076293945,44.849998474121094,45.0,25171.0
2018-07-11,40.04481887817383,45.0,45.099998474121094,45.0,45.099998474121094,16178.0
2018-07-12,40.53425979614258,45.54999923706055,45.54999923706055,45.0,45.0,20954.0
2018-07-15,40.80122375488281,45.849998474121094,45.900001525878906,45.79999923706055,45.79999923706055,14927.0
2018-07-16,40.48976516723633,45.5,45.849998474121094,45.5,45.849998474121094,14594.0
2018-07-17,40.267295837402344,45.25,45.400001525878906,45.099998474121094,45.400001525878906,7015.0
2018-07-18,40.222801208496094,45.20000076293945,45.349998474121094,45.099998474121094,45.349998474121094,15003.0
2018-07-19,39.955841064453125,44.900001525878906,45.04999923706055,44.599998474121094,45.04999923706055,38241.0
2018-07-22,39.82235336303711,44.75,44.900001525878906,44.5,44.900001525878906,24920.0
2018-07-23,40.00033187866211,44.95000076293945,44.95000076293945,44.0,44.70000076293945,19266.0
2018-07-24,40.04481887817383,45.0,45.20000076293945,44.900001525878906,44.900001525878906,42975.0
2018-07-25,39.955841064453125,44.900001525878906,45.400001525878906,44.900001525878906,45.20000076293945,84418.0
2018-07-26,39.59988784790039,44.5,44.900001525878906,44.5,44.5,16358.0
2018-07-29,39.510894775390625,44.400001525878906,45.0,44.099998474121094,44.599998474121094,33113.0
2018-07-30,39.510894775390625,44.400001525878906,44.5,44.349998474121094,44.400001525878906,28828.0
2018-07-31,39.82235336303711,44.75,44.900001525878906,44.54999923706055,44.54999923706055,25670.0
2018-08-01,40.04481887817383,45.0,45.099998474121094,44.54999923706055,44.900001525878906,39469.0
2018-08-02,39.91134262084961,44.849998474121094,45.0,44.79999923706055,44.900001525878906,9515.0
2018-08-05,40.04481887817383,45.0,45.20000076293945,45.0,45.20000076293945,6365.0
2018-08-06,40.04481887817383,45.0,45.0,44.79999923706055,44.900001525878906,6026.0
2018-08-07,40.04481887817383,45.0,45.0,44.849998474121094,44.900001525878906,9516.0
2018-08-08,40.089317321777344,45.04999923706055,45.099998474121094,45.0,45.04999923706055,14272.0
2018-08-09,40.133811950683594,45.099998474121094,45.5,45.0,45.0,37702.0
2018-08-12,39.955841064453125,44.900001525878906,45.349998474121094,44.900001525878906,45.0,24842.0
2018-08-13,39.77785873413086,44.70000076293945,44.900001525878906,44.20000076293945,44.849998474121094,25955.0
2018-08-14,39.866851806640625,44.79999923706055,45.20000076293945,44.79999923706055,44.79999923706055,10015.0
2018-08-15,39.733367919921875,44.650001525878906,45.0,44.650001525878906,45.0,4935.0
2018-08-16,39.59988784790039,44.5,44.650001525878906,44.099998474121094,44.650001525878906,28060.0
2018-08-19,39.59988784790039,44.5,44.650001525878906,44.099998474121094,44.650001525878906,28060.0
2018-08-20,39.59988784790039,44.5,44.5,44.5,44.5,0.0
2018-08-21,39.59988784790039,44.5,44.5,44.5,44.5,0.0
2018-08-22,39.59988784790039,44.5,44.5,44.5,44.5,0.0
2018-08-23,39.59988784790039,44.5,44.5,44.5,44.5,0.0
2018-08-26,40.133811950683594,45.099998474121094,45.099998474121094,44.900001525878906,44.900001525878906,15118.0
2018-08-27,40.04481887817383,45.0,45.0,44.75,45.0,35944.0
2018-08-28,40.356285095214844,45.349998474121094,45.349998474121094,44.900001525878906,45.0,138051.0
2018-08-29,40.49278259277344,44.5,44.5,44.150001525878906,44.150001525878906,106109.0
2018-08-30,39.946807861328125,43.900001525878906,44.29999923706055,43.900001525878906,44.29999923706055,104933.0
2018-09-02,39.946807861328125,43.900001525878906,43.900001525878906,43.900001525878906,43.900001525878906,10763.0
2018-09-03,40.265289306640625,44.25,44.400001525878906,44.0,44.0,47415.0
2018-09-04,39.40083694458008,43.29999923706055,44.20000076293945,43.29999923706055,44.20000076293945,59177.0
2018-09-05,39.12785339355469,43.0,43.29999923706055,42.75,43.29999923706055,92729.0
2018-09-06,38.217899322509766,42.0,43.400001525878906,41.79999923706055,43.29999923706055,48865.0
2018-09-09,39.537330627441406,43.45000076293945,44.0,42.349998474121094,43.0,66161.0
2018-09-10,38.991355895996094,42.849998474121094,43.45000076293945,42.70000076293945,43.150001525878906,11910.0
2018-09-11,39.12785339355469,43.0,43.25,42.54999923706055,42.79999923706055,28136.0
2018-09-12,39.40083694458008,43.29999923706055,43.54999923706055,42.5,42.54999923706055,18640.0
2018-09-13,39.309844970703125,43.20000076293945,43.20000076293945,43.099998474121094,43.099998474121094,2041.0
2018-09-16,39.49182891845703,43.400001525878906,43.75,43.20000076293945,43.650001525878906,44598.0
2018-09-17,39.309844970703125,43.20000076293945,43.20000076293945,43.0,43.04999923706055,16737.0
2018-09-18,39.12785339355469,43.0,43.0,43.0,43.0,13168.0
2018-09-19,38.80937194824219,42.650001525878906,44.25,42.5,43.04999923706055,93638.0
2018-09-20,38.8548698425293,42.70000076293945,43.0,42.400001525878906,42.599998474121094,13204.0
2018-09-23,38.8548698425293,42.70000076293945,42.70000076293945,42.70000076293945,42.70000076293945,0.0
2018-09-24,38.8548698425293,42.70000076293945,43.0,42.400001525878906,42.599998474121094,13204.0
2018-09-25,38.263397216796875,42.04999923706055,43.25,42.0,42.54999923706055,40120.0
2018-09-26,38.308895111083984,42.099998474121094,42.54999923706055,42.0,42.20000076293945,83695.0
2018-09-27,38.035911560058594,41.79999923706055,42.099998474121094,41.79999923706055,42.099998474121094,23521.0
2018-09-30,37.94491958618164,41.70000076293945,42.29999923706055,41.599998474121094,42.0,48417.0
2018-10-01,37.67193603515625,41.400001525878906,41.95000076293945,41.400001525878906,41.900001525878906,32548.0
