Date,Adj Close.224,Close.224,High.224,Low.224,Open.224,Volume.224
2018-07-01,26.100000381469727,26.100000381469727,26.299999237060547,26.0,26.100000381469727,42577.0
2018-07-02,26.200000762939453,26.200000762939453,26.299999237060547,26.0,26.100000381469727,67681.0
2018-07-03,26.0,26.0,26.25,25.850000381469727,26.200000762939453,44079.0
2018-07-04,26.0,26.0,26.200000762939453,25.950000762939453,25.950000762939453,23783.0
2018-07-05,26.850000381469727,26.850000381469727,27.75,26.100000381469727,26.100000381469727,449230.0
2018-07-08,26.149999618530273,26.149999618530273,26.899999618530273,26.149999618530273,26.850000381469727,75333.0
2018-07-09,26.25,26.25,26.25,26.100000381469727,26.200000762939453,37267.0
2018-07-10,26.200000762939453,26.200000762939453,26.399999618530273,26.0,26.200000762939453,31677.0
2018-07-11,26.200000762939453,26.200000762939453,26.399999618530273,26.049999237060547,26.200000762939453,27804.0
2018-07-12,26.100000381469727,26.100000381469727,26.299999237060547,26.100000381469727,26.25,24341.0
2018-07-15,26.5,26.5,26.950000762939453,26.0,26.0,90385.0
2018-07-16,26.200000762939453,26.200000762939453,26.5,26.200000762939453,26.299999237060547,25707.0
2018-07-17,26.399999618530273,26.399999618530273,26.850000381469727,26.100000381469727,26.100000381469727,30326.0
2018-07-18,27.100000381469727,27.100000381469727,27.100000381469727,26.649999618530273,26.799999237060547,85970.0
2018-07-19,27.0,27.0,27.399999618530273,27.0,27.200000762939453,46269.0
2018-07-22,27.850000381469727,27.850000381469727,29.450000762939453,27.549999237060547,27.549999237060547,618125.0
2018-07-23,26.549999237060547,26.549999237060547,28.850000381469727,26.549999237060547,28.850000381469727,299583.0
2018-07-24,26.350000381469727,26.350000381469727,26.850000381469727,26.299999237060547,26.600000381469727,79904.0
2018-07-25,26.149999618530273,26.149999618530273,26.399999618530273,26.149999618530273,26.350000381469727,28881.0
2018-07-26,25.950000762939453,25.950000762939453,26.200000762939453,25.75,26.200000762939453,27961.0
2018-07-29,25.649999618530273,25.649999618530273,25.799999237060547,25.5,25.600000381469727,21646.0
2018-07-30,25.700000762939453,25.700000762939453,25.850000381469727,25.100000381469727,25.100000381469727,35854.0
2018-07-31,25.850000381469727,25.850000381469727,26.5,25.75,25.75,66280.0
2018-08-01,27.700000762939453,27.700000762939453,28.399999618530273,26.0,26.0,280938.0
2018-08-02,27.100000381469727,27.100000381469727,28.299999237060547,27.100000381469727,27.600000381469727,312327.0
2018-08-05,26.0,26.0,26.899999618530273,25.299999237060547,26.899999618530273,131234.0
2018-08-06,25.899999618530273,25.899999618530273,27.0,25.700000762939453,25.899999618530273,193299.0
2018-08-07,26.0,26.0,26.399999618530273,25.799999237060547,26.0,203178.0
2018-08-08,25.950000762939453,25.950000762939453,26.25,25.950000762939453,26.100000381469727,84397.0
2018-08-09,26.0,26.0,26.200000762939453,25.850000381469727,25.899999618530273,119389.0
2018-08-12,25.700000762939453,25.700000762939453,26.0,25.5,26.0,43262.0
2018-08-13,25.399999618530273,25.399999618530273,26.0,25.299999237060547,25.399999618530273,106833.0
2018-08-14,25.649999618530273,25.649999618530273,25.700000762939453,25.200000762939453,25.700000762939453,55056.0
